SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEE002318,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區5F麻醉科辦公室與恢復室中央,TAIFO,TPEE002318,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515451,121.5094626,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of Anesthesiology office and Recovery room on 5F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002319,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區5F內科加護病房配膳室門口,TAIFO,TPEE002319,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515843,121.5090227,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Intensive care unit on 5F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002320,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區5F家屬等候區中央,TAIFO,TPEE002320,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0513895,121.5091244,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of Family waiting area on 5F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002321,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F院長室門口,TAIFO,TPEE002321,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0511752,121.5092211,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Dean Office on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002322,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F骨科中心外走廊中央,TAIFO,TPEE002322,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0512801,121.5095405,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The hallwayof Division of Orthopedics center on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002323,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F第一會議室旁,TAIFO,TPEE002323,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0514258,121.5093849,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"Next to the First meeting room on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002324,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F臨床技能中心門口,TAIFO,TPEE002324,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515619,121.5096635,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance ofClinical skill center on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002325,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F635病房門口,TAIFO,TPEE002325,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0518041,121.5095025,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of635 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002326,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F626病房門口,TAIFO,TPEE002326,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0518818,121.5092181,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of626 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002327,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F618病房門口,TAIFO,TPEE002327,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0517311,121.5088587,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of618 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002328,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區6F607病房門口,TAIFO,TPEE002328,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515951,121.5087895,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of607 ward on 6F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002329,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F766病房門口,TAIFO,TPEE002329,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0516145,121.5096424,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of766 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002330,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F756病房門口,TAIFO,TPEE002330,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0516145,121.5096424,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of756 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002331,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F外科醫師執班室門口,TAIFO,TPEE002331,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0513371,121.5094064,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance ofSurgeon duty room on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002332,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F745病房門口,TAIFO,TPEE002332,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515853,121.5096048,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of745 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002333,379040600E,臺北市政府,臺北市立動物園,藝文場館,動物園教育中心恐龍館B1F中央,TAIFO,TPEE002333,116,臺北市,文山區,116臺北市文山區新光路二段30號,24.9979611,121.5817934,Taipei City Government,Taipei Zoo,Art and Culture Facilities,Zoo-Education Center Dinosaur Pavilion B1F central,Taipei City,Wenshan District,"No. 30, Sec. 2, Xinguang Rd., Wenshan Dist., Taipei City 116, Taiwan (R.O.C.)"
TPEE002334,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F719病房門口,TAIFO,TPEE002334,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0517312,121.5089442,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of719 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002335,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區7F707病房門口,TAIFO,TPEE002335,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0516298,121.5088533,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of707 ward on 7F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002336,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F867病房門口,TAIFO,TPEE002336,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0511916,121.5093312,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of867 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002337,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F853病房門口,TAIFO,TPEE002337,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0512644,121.5095082,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of853 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002338,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F民眾休息區中央,TAIFO,TPEE002338,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0513616,121.509127326,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of waiting area on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002339,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F工友值班室門口,TAIFO,TPEE002339,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0514685,121.5093687,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance ofCoworker duty room on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002340,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F845病房門口,TAIFO,TPEE002340,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515944,121.5095721,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of845 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002341,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F833病房門口,TAIFO,TPEE002341,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0517985,121.5094593,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of833 ward on 8F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002342,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F816病房門口,TAIFO,TPEE002342,103,臺北市,大同區,103臺北市大同區鄭州路145號中興院區8F816病房門口,25.0517241,121.5090147,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"Entrance to Room 816 on the 8th Floor, Chung Hsin Branch of Taipei Veterans General Hospital.",Taipei City,Datong District,"Room Entrance 816, 8Fl, Zhongxing Branch, No. 145, Zhengzhou Road, Datong District, Taipei City, 103"
TPEE002343,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區8F807病房門口,TAIFO,TPEE002343,103,臺北市,大同區,103臺北市大同區鄭州路145號中興院區8F807病房門口,25.0515785,121.5089797,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"Entrance to Room 807 on the 8th Floor, Chung Hsin Branch of Taipei Veterans General Hospital.",Taipei City,Datong District,"Room Entrance 807, 8F, Zhongxing Branch, No. 145, Zhengzhou Road, Datong District, Taipei City, 103"
TPEE002344,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F908病房門口,TAIFO,TPEE002344,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515934,121.5087906,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of908 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002345,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F966病房門口,TAIFO,TPEE002345,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0510953,121.5094585,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of966 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002346,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F955病房門口,TAIFO,TPEE002346,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0512483,121.5095228,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of955 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002347,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F民眾休息區中央,TAIFO,TPEE002347,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0513334,121.5091473,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of waiting area on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002348,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F神經外科主任室門口,TAIFO,TPEE002348,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0514305,121.5093886,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Director of Neurosurgery on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002349,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F945病房門口,TAIFO,TPEE002349,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0515618,121.5095737,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of945 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002350,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F932病房門口,TAIFO,TPEE002350,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0517464,121.5094471,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of932 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002351,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區9F919病房門口,TAIFO,TPEE002351,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0517294,121.5090801,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of919 ward on 9F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002352,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F1008病房門口,TAIFO,TPEE002352,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0516079,121.5089055,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of1008 ward on 10F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002353,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F1019病房門口,TAIFO,TPEE002353,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0517293,121.5089918,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of1019 ward on 10F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002354,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F1055病房門口,TAIFO,TPEE002354,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.051095195,121.5093521,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of1055 ward on 10F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002355,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F1066病房門口,TAIFO,TPEE002355,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0512264,121.5094808,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of1066 ward on 10F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002356,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F民眾休息區中央,TAIFO,TPEE002356,103,臺北市,大同區,103臺北市大同區鄭州路145號,25.0513114,121.5091348,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"In the middle of waiting area on 10F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002357,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F醫師值班室門口,TAIFO,TPEE002357,103,臺北市,大同區,103臺北市大同區鄭州路145號中興院區10F醫師值班室門口,25.0513722,121.5094191,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"The entrance of Physician duty room on 10F, Taipei City Hospital, Zhongxing Branch",Taipei City,Datong District,"No.145,Zhengzhou Rd.,Datong Dist.,Taipei City103,Taiwan,R.O.C."
TPEE002358,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F1045病房門口,TAIFO,TPEE002358,103,臺北市,大同區,103臺北市大同區鄭州路145號中興院區10F1045病房門口,25.0516569,121.5095941,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"10F, Room 1045, Chung Hsin Branch, Taipei Veterans General Hospital",Taipei City,Datong District,"10F., No. 145, Zhengzhou Rd., Datong Dist., Taipei City 103 , Taiwan (R.O.C.)"
TPEE002359,379140200P,臺北市政府,臺北市立聯合醫院中興院區,醫院,北市聯醫中興院區10F1032病房門口,TAIFO,TPEE002359,103,臺北市,大同區,103臺北市大同區鄭州路145號中興院區10F1032病房門口,25.0517799,121.5096216,Taipei City Government,"Taipei City Hospital, Zhongxing Branch",Hospital,"10F, Room 1032, Chung Hsin Branch, Taipei Veterans General Hospital",Taipei City,Datong District,"10F., No. 145, Zhengzhou Rd., Datong Dist., Taipei City 104 , Taiwan (R.O.C.)"
TPEE002360,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓B1F電梯前,TAIFO,TPEE002360,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓B1F電梯前,25.0471949,121.5858638,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,In front of the elevator on B1 floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"B1F Elevator Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002361,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓1F婦科診間門口,TAIFO,TPEE002361,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓1F婦科診間門口,25.0468787,121.5857648,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Obstetrics and Gynecology clinic entrance on the 1st floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"1F Obstetrics and Gynecology Clinic Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002362,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓1F理學檢查(ㄧ)門口,TAIFO,TPEE002362,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓1F理學檢查(ㄧ)門口,25.0469869,121.5859458,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Physical examination room (1) entrance on the 1st floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"1F Physical Examination (1) Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002363,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓2F報到櫃檯,TAIFO,TPEE002363,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓2F報到櫃檯,25.0471949,121.5858638,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Registration counter on the 2nd floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"2F Check-in Counter, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002364,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓3F護理科門口,TAIFO,TPEE002364,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓3F護理科門口,25.0469529,121.5858297,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Nursing department entrance on the 3rd floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"3F Nursing Department Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002365,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓3F病理實驗室門口,TAIFO,TPEE002365,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓3F病理實驗室門口,25.0471949,121.5858638,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Pathology laboratory entrance on the 3rd floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"3F Pathology Laboratory Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002366,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓4F總務課門口,TAIFO,TPEE002366,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓4F總務課門口,25.0471949,121.5858638,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,General Affairs Office entrance on the 4th floor of Taipei City Hospital Zhongxiao Branch Administrative,Taipei City,Nangang District,"4F General Affairs Office Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002367,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓4F院長室門口,TAIFO,TPEE002367,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓4F院長室門口,25.0469529,121.5858297,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Entrance to the Director's Office on the 4th floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"4F Director's Office Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002368,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓5F茶水間門口,TAIFO,TPEE002368,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓5F茶水間門口,25.0469529,121.5858297,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Entrance to the Pantry on the 5th floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"5F Pantry Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002369,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓5F休閒健康中心門口,TAIFO,TPEE002369,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓5F休閒健康中心門口,25.0470725,121.5860052,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Entrance to the Recreation and Wellness Center on the 5th floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"5F Leisure and Wellness Center Entrance, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002370,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓6F608室門口東側,TAIFO,TPEE002370,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓6F608室門口東側,25.0469529,121.5858297,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Eastern entrance to Room 608 on the 6th floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"East Entrance of Room 608, 6F, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002371,379530400H,臺北市政府,臺北市交通管制工程處,行政機關,松德大樓交通管制工程處7F秘書室門口右側,TAIFO,TPEE002371,110,臺北市,信義區,110臺北市信義區松德路300號7F,25.031866,121.5743724,Taipei City Government,Taipei City Traffic Engineering Office,Government Agency,Songde Building 7F Secretary's Office Entrance Right,Taipei City,Xinyi District,"7F, No. 290, Songlong Road, Xinyi District, Taipei City 110"
TPEE002372,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區行政大樓10F資訊室,TAIFO,TPEE002372,115,臺北市,南港區,115臺北市南港區同德路87號行政大樓10F資訊室,25.0469750,121.5861775,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Information Office on the 10th floor of Taipei City Hospital Zhongxiao Branch Administrative Building,Taipei City,Nangang District,"10F Information Office, Administrative Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
TPEE002373,379140900P,臺北市政府,臺北市立聯合醫院忠孝院區,醫院,北市聯醫忠孝院區醫療大樓B1F核子醫學科門口前左方走廊,TAIFO,TPEE002373,115,臺北市,南港區,115臺北市南港區同德路87號醫療大樓B1F核子醫學科門口前左方走廊,25.0462324,121.5862120,Taipei City Government,"Zhongxiao District, Taipei City Hospital",Hospital,Left corridor in front of the Nuclear Medicine Department entrance on B1 floor of Taipei City Hospital Zhongxiao Branch Medical Building,Taipei City,Nangang District,"Left Corridor in Front of Nuclear Medicine Department Entrance, B1F, Medical Building, No. 87, Tongde Road, Nangang District, Taipei City, 115"
